created_at,text
Sat Aug 15 00:00:06 +0000 2020,@JoeBiden No police officer in the USA will vote for Joe Biden and Pamela Harris
Sat Aug 15 00:00:06 +0000 2020,@GOPChairwoman @realDonaldTrump Obama &amp; Biden were the ones that got Obama started. Trump is the one trying to get rid of insurance. Trump is the worst President ever 😡😡😡
Sat Aug 15 00:00:05 +0000 2020,🔴 LIVE PODCAST: CWR#917 8_14_20 on @Spreaker #biden #crime #harris #jihadreport #trump https://t.co/ECXqexT775
Sat Aug 15 00:00:05 +0000 2020,What Would a Biden/Harris Ticket Win Mean for Cannabis Legalization? https://t.co/FhQ5Nnc4Af
Sat Aug 15 00:00:05 +0000 2020,@HKrassenstein @realDonaldTrump @NatlParkService Talking about Joe Biden’s family drain the swamp
Sat Aug 15 00:00:05 +0000 2020,"@ProjectLincoln OMG Becky,
Kamala is the meanest horrible most disrespectful nasty bish in school.
I-- can't even with Joe Biden picking her. Ugh.
Everything we're fighting for in the squad is on the line now.
I'm so over her,
Trump"
Sat Aug 15 00:00:04 +0000 2020,"@Twatyoutwitt @RyanAFournier @realDonaldTrump @NatlParkService TY. I dislike politicians who claim to help those in need (w/ words) but they play political games, (w/ actions).

We the people must unite against that abuse that has been happening for decades.

IMO Biden represents that dysfunctionality."
Sat Aug 15 00:00:04 +0000 2020,"@JoeBiden
@KamalaHarris
Hysterical 😂😂😂😂
Rasmussen: 1 in 3 black voters 'less likely' to support Biden with Harris as VP!. https://t.co/nelNGb8Un0"
Sat Aug 15 00:00:03 +0000 2020,"@WhiteHouse Republicans for Joe Biden
@RepsForBiden"
Sat Aug 15 00:00:03 +0000 2020,"It’s kinda sad there’s no decent political figures so this is what we still turn to after 30 years 

We gotta point and laugh at cartoon rebuttals cause who really wants to talk about fucking Biden https://t.co/0zBb5Xn3dB"
Sat Aug 15 00:00:03 +0000 2020,"@Kamagara7 @JoeBiden @KamalaHarris @realDonaldTrump Poor kids are just as smart as white kids

-joe biden"
Sat Aug 15 00:00:03 +0000 2020,@trish_regan What a Jackass. Bar that reporter from covering the President. Maybe he should ask Biden about all the lies the last 50 years..
Sat Aug 15 00:00:03 +0000 2020,Tensions linger between Biden and Obama cybercamps throughout 2020 primary cybercampaign: cyberreport
Sat Aug 15 00:00:03 +0000 2020,"Now that California Sen. Kamala Harris has been named presumptive Democratic nominee Joe Biden’s running mate for the 2020 election, many are wondering who will fill her senate seat if they win.

https://t.co/VpD2AgcHGB"
Sat Aug 15 00:00:02 +0000 2020,@scottypotsmoker What really gets me is the blame. It’s not my fault they only want us to pick between 2 parties. I don’t normally vote as it is. Biden will win MD anyway because it’s a blue state. My participation isn’t required lol
Sat Aug 15 00:00:02 +0000 2020,Mad that if Biden wins he’ll be 82 when his reign ends 😳
Sat Aug 15 00:00:02 +0000 2020,"Daily US Presidential Odds Tracker

🔴Donald Trump: 40.14% (+0.58%)
🔵Joe Biden: 58.37% (-0.28%)

Biden is up +18.23"
Sat Aug 15 00:00:02 +0000 2020,"@thejtlewis BIDEN's NAFTA VOTE:
https://t.co/weIZApiGmz

Biden's Crime Bill Vote:
https://t.co/yJJ2FzsIbz

Biden Bankruptcy Vote:
https://t.co/kyRnhFEzuo

Biden Social Security Record:
https://t.co/EagUobvt2Z"
Sat Aug 15 00:00:01 +0000 2020,That awkward moment when you called Donald Trump a racist for four years then you justify supporting Joe Biden and Kamala Harris who has done more harm to Black people than Trump could potentially ever do. Awkward...
Sat Aug 15 00:00:01 +0000 2020,"According to and NPR-PBS News poll #JoeBiden has doubled his national lead by double digits. In the poll Biden received 53% of the vote to Trump's 42%. Do you think the Democratic nominee will win in November? 

https://t.co/QW2anWhSv0"
Sat Aug 15 00:00:01 +0000 2020,"Democratic presidential candidate #JoeBiden is a baptized Catholic who refers to his faith as a cornerstone of his character.

But many Catholics deny his faith because of his more progressive policies: 

https://t.co/SaZ9x7d6EF by @thjnerozzi #politics #Catholic #CatholicTwitter"
Sat Aug 15 00:00:00 +0000 2020,A major union representing U.S. postal workers has endorsed Democrat Joe Biden for president. #Biden #PostalService https://t.co/7H9gyXsSwj
Sat Aug 15 00:00:00 +0000 2020,"@owinoglo @CraptivisionTM @amandavanstone Biden is judging people by melanin and genitals.

Is that an improvement for society?"
Sat Aug 15 00:00:00 +0000 2020,@KimJongOiler @katiecouric Keep saying that. Hopefully it will force some of these 20 somethings to get out and do their civic duty. #Biden2020ToSaveAmerica  #VoteBidenHarris2020 #DumpTrump2020 #TrumpIsANationalDisgrace #ConsequencesForTrump #TrumpPressConference #VoteTrumpOut #Biden
Sat Aug 15 00:00:00 +0000 2020,"Major US postal workers union endorses Biden for president

https://t.co/8OjrIYOcug"
Fri Aug 14 23:59:59 +0000 2020,"Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/fYBlaAFhiN"
Fri Aug 14 23:59:59 +0000 2020,FAKE NEWS: Joe Biden spreads unhinged conspiracy theory about the USPS removing mailboxes in Portland https://t.co/WSH5l8Wx2Q via @twitchyteam
Fri Aug 14 23:59:59 +0000 2020,"@AOC But Biden should have chosen a real progressive, active person like you
Not a hypocret like Harris and anti BDS anti palestinian"
Fri Aug 14 23:59:59 +0000 2020,"@realDonaldTrump I give you hell daily, DT, but here's some good news. Joe Biden, the DNC, and the media, are writing your campaign ads by the hour. Maybe just try, for a day or two, to let them self-destruct. And stop letting your twitter-finger lose the election."
Fri Aug 14 23:59:58 +0000 2020,"@Neko_Akage @lesleygood1 @MikeCarlton01 I’m not arguing that Biden’s words were racist. The cartoonist is and the point is made regardless of the strict details.
One could argue that he has been, and is, paternalistic.
Still a rubbish cartoon though."
Fri Aug 14 23:59:58 +0000 2020,Major US postal workers union endorses Biden for president ⁦@CBS12⁩  https://t.co/TK6MrQukcB
Fri Aug 14 23:59:58 +0000 2020,@slpng_giants_oz @GuardianAus EXCEPT!!! Joe Biden is NOT a racist.
Fri Aug 14 23:59:57 +0000 2020,"@kmorgan24 @RealMattCouch Their goal post is Trump out of office. Trump wins, the Demorats will keep virus going and add to it. Biden wins (Demorats successful voting fraud) the virus disappears."
Fri Aug 14 23:59:57 +0000 2020,"@realDonaldTrump @NatlParkService You've made 1,000 times that amount by charging the taxpayers for all those golf trips, vacations, weekend trips for you and your family to your own resorts. So don't pat yourself on the back because you gave a pittance back! VOTE BIDEN/HARRIS 2020 https://t.co/GKjdCKmhH0"
Fri Aug 14 23:59:57 +0000 2020,@NelNieves @JakeTheHuman28 @JamesTreakle @JoeBiden @KamalaHarris @AndrewYang We can all talk it out in a live stream he put his ideas and thoughts out there about biden and Andrew and Harris i think we can come to a agree to disagree on politics let's look at the facts 💯 @TrumperForYang @MindfulSkeptics  @BBoxReality @BKwagent  @PagetKagy @HeidiBriones
Fri Aug 14 23:59:56 +0000 2020,"@dandrezner If Biden runs in 2016 he gets the black vote and the rust belt. He would have won the primary, and then the election. His approval rating is consistently at net positive, for several years."
Fri Aug 14 23:59:56 +0000 2020,Creepy Joe Biden's HAIRY LEGS (political cartoon) https://t.co/c3wM9hxVEF via @YouTube
Fri Aug 14 23:59:55 +0000 2020,Rudy Giuliani is younger than Joe Biden.
Fri Aug 14 23:59:55 +0000 2020,@Cernovich @realDonaldTrump For killing 170k Americans?   Biden for President
Fri Aug 14 23:59:54 +0000 2020,"@arfextra trump anyday, oh god not biden"
Fri Aug 14 23:59:53 +0000 2020,@ProjectLincoln Trump fired 22 executives of usps so he put his own racist people in place to manipulate the mail-in ballots for the election. Those republicans would open all mails and throw away all the ones that vote for Biden. Watch out..
Fri Aug 14 23:59:52 +0000 2020,@AngelWarrior321 @Jamierodr14 Biden and the Dems with him is a Joke
Fri Aug 14 23:59:51 +0000 2020,"Amazed that DJT would protect CONFEDERATE STATUES, and WORK TO DESTROY AN AMERICAN INSTITUTION like the United States Postal System, ENSCONCED IN OUR CONSTITUTION !  BIDEN/HARRIS will save IT!  WE MUST VOTE IN PERSON, DROP OFF BALLOTS AT OFFICIAL SITES! https://t.co/RkoIWJinB3"
Fri Aug 14 23:59:51 +0000 2020,"@LionelMedia Joe Biden ""The Nose"" https://t.co/UjL7gWk9i7"
Fri Aug 14 23:59:51 +0000 2020,“Vice President Biden showed his leadership in the 2014 Ebola Crisis and that’s what we need right now in this corona virus epidemic.” @syramadad #hamaravote #sabevent https://t.co/q9UkgVfUu0
Fri Aug 14 23:59:51 +0000 2020,@flojonic @NicoleSganga @kathrynw5 And Joe Biden and Kamala Harris held a 57 SECOND Press Conference with NO QUESTIONS. https://t.co/JA2qTaj1Im
Fri Aug 14 23:59:50 +0000 2020,@mjrowland68 @australian Joe Biden is a racist and Kamala owned slaves
Fri Aug 14 23:59:50 +0000 2020,"After Politicizing Pandemic, Trump Says Biden 'Playing Politics' On COVI... https://t.co/Bl4u2LVpq9 via @YouTube 

Trump is the one playing games! stupid ones at that!"
Fri Aug 14 23:59:50 +0000 2020,"@CHIZMAGA In reality, Biden is probably down by 10, but suppression polls are designed to dampen your enthusiasm."
Fri Aug 14 23:59:49 +0000 2020,"@suvyboy @amlivemon In the last few weeks, Florida polls bounced around but neither candidate had much of a lead outside the MOE in 2016. 

This time around, there's a clear pattern. Biden is ahead. https://t.co/Rc1T81jgb4"
Fri Aug 14 23:59:48 +0000 2020,Biden on @KamalaHarris: “I’m very proud that Sen. Kamala Harris is at my side now. She’s a proven fighter. She knows how to govern and how to make some tough calls. She’s ready to do the job. And we’re both ready to get to work rebuilding the country.” (H/t @hollyotterbein)
Fri Aug 14 23:59:47 +0000 2020,@realDonaldTrump @FoxNews You are a fool ! #Biden #Biden2020ToSaveAmerica
Fri Aug 14 23:59:46 +0000 2020,@JoeBiden Where's Hunter?  Where did all that money go?  Demorats love any type of voting they can use to steal elections.  Hiden Biden is an empty husk without an original thought.
Fri Aug 14 23:59:46 +0000 2020,@comradeafro okay ima ride with biden now
Fri Aug 14 23:59:45 +0000 2020,watched interview with @JohnKasich on @CNN - all I can say is it’s so wonderful to hear a republican speak about unity...like he said we need to make space to hear each. I can’t wait for Biden to be President #BidenHarris2020ToSaveAmerica #WeHaveHerBack #Biden2020 #KHiveForBiden
Fri Aug 14 23:59:44 +0000 2020,"@mitchjackson If this were a fair fight hands down Biden/Harris but Trump &amp; GOP have set the stage for the corrupt hijacking of an election, all hands on deck cuz this isn’t over yet."
Fri Aug 14 23:59:44 +0000 2020,"Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/AOH07qCK82"
Fri Aug 14 23:59:44 +0000 2020,"""Well I've got some red meat for you: We're not going to let Joe Biden &amp; Kamala Harris cut America's meat!"" https://t.co/GTrqHVLTXW via @HuffPostPol"
Fri Aug 14 23:59:43 +0000 2020,"@realDonaldTrump @NRA Good to see u working hard.

Go get em tiger.

Biden 2020.

Trump is a douchbag"
Fri Aug 14 23:59:43 +0000 2020,@Acosta @colvinj Biden and Harris dodge ALL questions. Go write about that.
Fri Aug 14 23:59:43 +0000 2020,"I just watched a pilot of my fav show frm 20 yrs ago, #coupling &amp;its a generation later but we now have ultimate example of #unflushible The thought that she was saved frm our”dem selection”of leader by skin color doesn’t mean we’re spared the return of it
https://t.co/KllCcs6b4B"
Fri Aug 14 23:59:43 +0000 2020,AGREE! Stop doing what you're told and do the right thing instead! You know there are thousands of federal employees doing their jobs in spite of this criminal president. The IC probably has secret investigations ready to prosecute as soon as Biden is in office. #PatriotsUnite https://t.co/kt9wjOAnLH
Fri Aug 14 23:59:42 +0000 2020,@patrickroddy I think the idea is to try to peel off religious African Americans who are also anti choice. Who wouldn’t vote Trump but might vote Biden. I’m not sure if that is a big group of voters? I also hope he will get kick off most of the ballots.
Fri Aug 14 23:59:41 +0000 2020,"@JoeBiden Whoever is doing Biden's tweets, please go ape-shit about the destruction of the USPS &amp; the thwarting of democracy. Please spit the pacifier. Show the anger deserved. Signal to Americans and the planet that this is not okay. That you will thrash relentlessly till rectification."
Fri Aug 14 23:59:41 +0000 2020,lenin would have endorsed biden if he were alive today. mao would have been a joe rogan guy if he were alive today. marx would have been a HR manager at unilever if he were alive today. engels would be running bitcoin scams from a remote village in yunnan province if he w
Fri Aug 14 23:59:41 +0000 2020,"No Biden’s! - out of the mouths of babes...💗
#OnlyTrumpSupporters #MAGA 
.@FLOTUS @realDonaldTrump @EricTrump @DonaldJTrumpJr @IvankaTrump @DanScavino https://t.co/UzGHYCbFc5"
Fri Aug 14 23:59:40 +0000 2020,Some Communists r more equal than others https://t.co/RbnVhN5vHR
Fri Aug 14 23:59:40 +0000 2020,@ThisNigga_QUE They really do. It’s annoying because it’s just a bunch of misinformation be recycled and passed along like a hot potato. No one really takes the time out and read ACTUAL and FACTUAL information. 😫 Thats how we got stuck with Biden
Fri Aug 14 23:59:40 +0000 2020,@Claudiababyg It will continue to happen with no repercussions. Hopefully this will be a priority with Biden.
Fri Aug 14 23:59:40 +0000 2020,"@DineshDSouza “I’m looking forward to appointing the 1st African-American woman to the US Senate.” That was Biden in the primaries in Feb. Yet, in front of millions Kamala raised her hand contending there was already a AA woman in the senate; her. Yet she’s sworn in as a Indian American.Right."
Fri Aug 14 23:59:39 +0000 2020,@POTUS biden o ly has 8 million followers most probably wont vote. You got this
Fri Aug 14 23:59:39 +0000 2020,"#NRA Union worker's response to Joe Biden's threat to take away America's ""AR-14""...Bwaaahahahaaa!

https://t.co/N2bi05d2Wn"
Fri Aug 14 23:59:38 +0000 2020,"Watch ""Joe Biden Accused Of ""Enforcing Sharia Law"""" on YouTube https://t.co/8o9C3ITXlq"
Fri Aug 14 23:59:38 +0000 2020,"Credit for this @GayTimesMag
•
Kamala Harris has dominated the news cycle after being revealed as Joe Biden Vice president running mate.⁠
⁠
Now, in one of her first appointments in her new role, Harris has announced… https://t.co/PR4UdMEUCH"
Fri Aug 14 23:59:36 +0000 2020,"@markbjardine @ChuckCallesto I guarantee we will pay  substantial ""reparations"" if Biden wins and the Dems take over the Senate."
Fri Aug 14 23:59:36 +0000 2020,@JoeBiden Not Joe Biden
Fri Aug 14 23:59:35 +0000 2020,There’s no hiding it. Joe Biden FINALLY admits he would be a far left President. https://t.co/uI4OAkQfjB
Fri Aug 14 23:59:35 +0000 2020,"@realDonaldTrump #KamalaHarris is a direct descendent of a #SlaveOwners!

She calls Biden a #sexoffender and a #racist, and now she’s kissing his ass as his VP nominee!

#PhonyKamala"
Fri Aug 14 23:59:34 +0000 2020,Didn't Trump claim he predicted Joe Biden would select Kamala as his running mate? Now he can't believe it? https://t.co/HYGkeh91ql
Fri Aug 14 23:59:34 +0000 2020,"@pheogirl70 @realDonaldTrump Biden support socialists, do you get that?"
Fri Aug 14 23:59:34 +0000 2020,"The cost of Biden’s economic plan to the stock market is more than you might think - MarketWatch 
⁦@FoxNews⁩ 
A Biden win will cost US Citizens   jobs and profits ...     https://t.co/az67zGH8Pa"
Fri Aug 14 23:59:33 +0000 2020,"Trump &amp; Allies sexist &amp; personal attack on Harris. 
Fair Dues. She has a colorful past! 
Trumpets a Rouge Contestant 
&amp; he was when he Flogged Ugly Blood Hillary! 
People in America, 
not looking for a populist weeping Willow like Biden &amp; Co. 
https://t.co/RyYn6r2YrN"
Fri Aug 14 23:59:33 +0000 2020,@BreitbartNews Don’t want President Trump to win because they want the government to continue to pay them for being lazy. But the irony is if Biden wins they will be starving and there will be no government assistance!
Fri Aug 14 23:59:33 +0000 2020,"@realDonaldTrump The Mad King - The fake President. 
Vote Biden - Harris!
#NoRepublicansEver #VoteBlue #TRAITORtrump #trumpPandemic #impotus45 #ImpeachAgain #45PutinsPuppet #MoscowMitch #DitchMitch https://t.co/GxabOMeaiU"
Fri Aug 14 23:59:33 +0000 2020,"If your whole life you have only voted for one party are you really a objective voter or are you rooting for one side like a sports team?

Joe Biden can not run the best economy in the world. Period.

This is not a game folks..."
Fri Aug 14 23:59:33 +0000 2020,"@ZakBergamot A vote for the Green Party means you were too much of a 😺 to  make  a  neaningful  cgouce  between  one  of  the  two  who  will  win.  Choice  1-  trump  whois  trying  to  establish  a  dictatorship  and  is  clearly  a  criminal  nut  job  or  Biden/Harris,  who  are leaders."
Fri Aug 14 23:59:33 +0000 2020,@KeepWarden @dbongino My take is they are trying to bankrupt all their states with the hopes Biden can win. If that happens wait for the ridiculous amount of bailout checks sent to the democratic states. Billions of dollars will pad the pockets of dem governors nation wide w tax payer $$$.
Fri Aug 14 23:59:32 +0000 2020,"@AnthemRespect @sarahAstor2 I always think, her own party rejected her. Now with a stolen election, and the D'Rats would most likely to have Biden step down due to incompetence, she could be President. Such a scary thought to have that commie in the White House."
Fri Aug 14 23:59:31 +0000 2020,"Pirro the dumbass bitch,  has her head up her stupid ass...

https://t.co/JD96NcUWAi"
Fri Aug 14 23:59:30 +0000 2020,"#TRUMP_Admin's brokering of a peace agreement between #Israel &amp; #UAE was quickly scooped up by Sleepy #JoeBiden😂, wanting to credit #Obama-#Biden Admin😂,of course, 😂never mentioning #Trump.

#Trump&amp; #Bibi's names will go down in history w/ Great  Peacemakers. https://t.co/bxNzdAzEqo"
Fri Aug 14 23:59:30 +0000 2020,@RyanAFournier More evidence of what we are in for if Biden wins.
Fri Aug 14 23:59:30 +0000 2020,"@realDonaldTrump Newsweek     
56% of Joe Biden Voters Are Voting Because 'He Is Not Trump,' New Poll Says"
Fri Aug 14 23:59:30 +0000 2020,"@Reuters Right-wing Joe Biden plus racist cop culture VP Kamala Harris.  Viva le regressive status quo!  Nothing will change.  Biden is TrumpLite beer.  Less crass, still big donor billionaire fulfilling. https://t.co/rOb0roZOuE"
Fri Aug 14 23:59:29 +0000 2020,@abzgla @Tx_Rider1 @svdate Right after Biden?Do some Research and You will know how much Biden has lied and Plagiarized
Fri Aug 14 23:59:29 +0000 2020,@azbro33 @jkstone20181 @besf0rt you do realize biden has already been there once nothing got better. we gave you the chance to pick better you still fucked that up. your blindness is not my fault. i’m stacking the houses against anyone you put in 45 or biden neither one will be happy with the houses i give them
Fri Aug 14 23:59:28 +0000 2020,"@GOP @ScottWalker I'm going to say this because I probably am around where Biden is politically, stop calling me a far-left radical. We're Centrist. You are the ones that are far out alt-right authoritarian. You can take away polling stations, sorting machines. I will vote

#Authoritarianism https://t.co/VWj1LKWJaC"
Fri Aug 14 23:59:28 +0000 2020,"@WhiteHouse @realDonaldTrump Republicans for Joe Biden
@RepsForBiden"
Fri Aug 14 23:59:27 +0000 2020,@megmarie422 @Whiskey100Proof Guy looks like Joe Biden...
Fri Aug 14 23:59:27 +0000 2020,@TeaBoots Biden’s America
Fri Aug 14 23:59:26 +0000 2020,@BigSavage80 @donaldwayneshi1 @RealJamesWoods My mother had onset dementia exactly what Biden has
Fri Aug 14 23:59:25 +0000 2020,Biden Reaffirms His Hatred Of Medicare For All https://t.co/LLJ3NFcsBp via @YouTube
Fri Aug 14 23:59:25 +0000 2020,"The elite have never lost an election because they own the entire process. Both Biden and Trump work for the same Wall Street executives. Biden winning improves nothing. He has no plan for Covid, ICE, the recession, or anything else that would make him distinct from Trump"
Fri Aug 14 23:59:24 +0000 2020,@realjoshkoenig @ChampagneSharks The next chapter they’ll take from the Peterson playbook will be introducing Joe Biden to an all meat diet.
Fri Aug 14 23:59:24 +0000 2020,"@TrickGlass @EricMiller12600 Voting for Biden is like jumping out of a plane and flapping your arms. Yeah, it's better than doing a cannonball, but you're still going to die.

So, your vote for Biden is pretty much throwing your vote away."
Fri Aug 14 23:59:24 +0000 2020,@TeamTrump @realDonaldTrump Joe Biden does not want to cut funding for police.
Fri Aug 14 23:59:23 +0000 2020,Chip in to elect Joe Biden and other Democrats on the ballot https://t.co/ECxDCTNBUl
Fri Aug 14 23:59:23 +0000 2020,"@AndyRichter Biden is the shitglass, right?"
Fri Aug 14 23:59:22 +0000 2020,"@KamalaHarris Biden wants to take credit for the peace agreement between Israel and UAE? What’s your take on that BIG FAT LIE. Biden has no clue, just look at the terrible IRAN deal that he &amp; Obama made. They both were  too weak to be our top leaders. Wise up Kamala and stop telling lies."
Fri Aug 14 23:59:22 +0000 2020,"@joshdcaplan Meanwhile, 600,000 union postal employees endorse Biden : #USPSsabotage"
Fri Aug 14 23:59:21 +0000 2020,"Since you guys are spewing the same mind numbing rhetoric from 2016 when trump won, a reminder - should Biden lose this November, it will be the fault of him, the media, and the DNC who rigged the elections against a working class candidate. Not “Bernie bros” or even non voters😒"
Fri Aug 14 23:59:21 +0000 2020,"@growlingpanther @JoeBiden Biden needs flash cards 🤷🏻‍♀️

Dems can also add it to the file they have on all Depolables.
Hand weiting samples.  😂"
Fri Aug 14 23:59:20 +0000 2020,@wsteaks Who are these sources? Right your imagination! @JoeBiden laundered 1 yes one billion dollars of taxpayers money through Ukraine to his son Hunter aka Robert Biden! His brother received billions in grants to build homes in Iraq which were never built! Really Joe is blackmailable
Fri Aug 14 23:59:20 +0000 2020,"Racist old white men across the nation are sooooo butt hurt about a strong, smart woman of color being chosen as Biden's running mate. I FREAKIN LOVE IT!!!"
Fri Aug 14 23:59:20 +0000 2020,@BrianMitchellMP @GuardianAus Not aware of the patronising language used by Biden obviously?
Fri Aug 14 23:59:19 +0000 2020,"@GOP @realDonaldTrump Maggot wants to kill us, suppress vote, ignore laws, insults vs talk policy, no plan for anything, dilated pupils/slurred speech/incoherent, &amp; continues to listen to felons, future felons, &amp; despot authoritarians vs our intell &amp; allies lost. #TrumpIsANationalDisgrace #Biden https://t.co/O9OPe1PDS7"
Fri Aug 14 23:59:19 +0000 2020,I see this with people who have decided not to vote just because Biden and Kamala don't check all their boxes. They deluded themselves into thinking one person (Bernie) can change everything in one day and since they can't have it all they would rather have nothing. https://t.co/5114Wfm0PW
Fri Aug 14 23:59:18 +0000 2020,@MothPAC @EvanAKilgore @realDonaldTrump @FoxNews So how do you think the democrats hold their politicians to high standards? I’m curious to know why you think Biden is a better candidate? What good did he do as vice presiden under Obama?
Fri Aug 14 23:59:18 +0000 2020,@ReaIdonaadtrump Biden and Harris winning but they’re not going too 🇺🇸🇺🇸🙏🙏
Fri Aug 14 23:59:18 +0000 2020,@GOP @realDonaldTrump I do believe you have Biden confused w trump who tried to hide the virus from the nation
Fri Aug 14 23:59:18 +0000 2020,Joe Biden and Khamla Harris DONT have a chance
Fri Aug 14 23:59:17 +0000 2020,"Trump's Pandemic = A FORM OF VOTER SUPPRESSION 
RECALL : the CROOK's refusal 2 help the states 2 the full measure of Our Beloved Country
The more deaths the less voters 4 Biden! The CROOK has &amp; will do everything possible to win! A RUSSIAN MOTTO: ""the end justifies the means"""
Fri Aug 14 23:59:17 +0000 2020,"@Jen_Sime @seanmdav Don’t play dumb. If you’re voting for Biden, you’re voting for a rapist. He’s a rapist according to your logic. End of story."
Fri Aug 14 23:59:16 +0000 2020,Okay well if I knew @markie_post is on Twitter I might not be so angry. If we can get some momentum behind a conversation about how much I love Holiday In Handcuffs I’ll consider voting for Biden...
Fri Aug 14 23:59:16 +0000 2020,"C'mon Man... I won't take your word for anything. Dont you worry.

I know the slogan...
Black Biden Building Back theBlue Better https://t.co/ROLsKgKxpo"
Fri Aug 14 23:59:16 +0000 2020,"@LibsInAmerica So... Without Hannity no one would notice Biden is ""frail and confused""? ok"
Fri Aug 14 23:59:16 +0000 2020,George R R Martin subsequently endorsing Biden was both a devastating own and also perhaps proof he understood they would chop our boys head off?
Fri Aug 14 23:59:16 +0000 2020,"@Artsymarxist @hemakhemak @comradebubbly Trump is currently choosing to kill a few thousand of your countrymen per day.  Biden isn't.  Obama/Biden sucked, but didn't kill their citizens with a virus."
Fri Aug 14 23:59:16 +0000 2020,@GrouchoKnows Trump literally just signed a bill into law to fight child sex trafficking??? Biden doesn’t even talk about it
Fri Aug 14 23:59:16 +0000 2020,"@TabWinn4Him I respect incredibly strong women like Katie... wimps like this guy are little weasels and they wouldn't have survived long ago..and frankly, I don't know how he'll survive if we get a Harris/Biden presidency where chaos reigns with Antifa and BLM free to terrorize."
Fri Aug 14 23:59:15 +0000 2020,"@bucktheherd @brad_polumbo If you can't predict Biden's future behavior from his past behavior, then it's definitely not useful to know who was hired to ""lead his digital team in Arizona,"" a decision that Biden possibly had no hand in."
Fri Aug 14 23:59:14 +0000 2020,@JohnPac33926390 @PonderThus @MeidasTouch Ummm no-his Biden facts are correct
Fri Aug 14 23:59:14 +0000 2020,"Well, you lost the Postal vote and their families.

“The Postal Service must not be allowed to fail,"" NALC President Fredric Rolando said in a statement. https://t.co/S6c6RdYG4E via @HuffPostPol"
Fri Aug 14 23:59:14 +0000 2020,@AWHill_ @comradebubbly I literally never said I supported Biden if you looked at my profile you 2ould definitely see I'm not a Biden supporter
Fri Aug 14 23:59:13 +0000 2020,"@atrupar Hope someone takes out the perv before November,  and by perv, I mean Biden"
Fri Aug 14 23:59:13 +0000 2020,@Acosta @colvinj You want to talk about dodging questions!! How about Biden &amp; Harris? You're pathetic.
Fri Aug 14 23:59:13 +0000 2020,@JoeBiden I’m counting the days President Joe Biden!!
Fri Aug 14 23:59:12 +0000 2020,"@mdnest_r @noname @autotheoryqueen Just curious. How much canvassing and phone banking have you done for Biden? How have you reached out to ""hold his feet to the fire""? Or do you just spend all your time shaming non voters and 3rd party voters online?"
Fri Aug 14 23:59:12 +0000 2020,"@DollyMariaMadi1 @HouseGOP But, yeah. It’s the Biden’s in bed with China 🙃"
Fri Aug 14 23:59:12 +0000 2020,@benyeet https://t.co/Y0clhVbw2h I doubt she’s going anywhere. Probably went in person to get the speaking nod at convention and weigh in on Veep pick
Fri Aug 14 23:59:11 +0000 2020,@twirleybirds @mviser Exactly!!! Love Biden but where’s the outrage about this? It appears the Democrats just recite the same talking points but no one is out there raising hell and screaming like Gym Jordan. My blood is steaming right now.
Fri Aug 14 23:59:11 +0000 2020,"@RickSotowhat @Stoxen42 @PpollingNumbers @Marist You are literally retweeting videos of Trump. If you truly believe supporting him is better than Biden, more power to you. I’m okay with taking the lesser of two evils and promoting progressive candidates for the House/Senate in the meantime. Have a good day :)"
Fri Aug 14 23:59:10 +0000 2020,I hate twitmo about as bad as the Biden Harris ticket.
Fri Aug 14 23:59:10 +0000 2020,@Kegan545 @whitemichael622 Voting for Biden would be a secret i took to my grave 😂😂😂😂
Fri Aug 14 23:59:10 +0000 2020,"👏🏾👏🏾👏🏾
I just know The Biden admin is about to be LITTY!!!! @AmbassadorRice and @SenWarren in that Cabinet!!! https://t.co/hgaVxmd4Be"
Fri Aug 14 23:59:10 +0000 2020,@JoeBiden @KamalaHarris No police officer in the USA will vote for Joe Biden and Pamela Harris
Fri Aug 14 23:59:09 +0000 2020,@sfalmy I'm curious about partisan breakdown in AZ polls this year: are indies breaking big for the Dems or are more GOP voters plumping for Biden/Kelly (than Dems vice versa)?
Fri Aug 14 23:59:09 +0000 2020,Chip in to elect Joe Biden and other Democrats on the ballot https://t.co/DLtNEaVGv4
Fri Aug 14 23:59:09 +0000 2020,@aerospiked @Themanthelege10 @justsomeytguy That’s very applicable to Joe Biden who believes after Trump’s gone the GOP will have an epiphany and be willing to work with Democrats.
Fri Aug 14 23:59:09 +0000 2020,@fras99 Vote for Biden.
Fri Aug 14 23:59:09 +0000 2020,@realDonaldTrump @NRA fat donald how do you have this much time to rage tweet?  Aren’t you supposed to be running the country?  Or have you just thrown in the towel knowing Biden/Kamala are kicking your ass badly?
Fri Aug 14 23:59:06 +0000 2020,"@JamilaRizvi In no way defending that awful cartoon, but Biden does have history playing the race card - and badly: “if you have a problem figuring out whether you’re for me or Trump, then you ain’t black,” Joe Biden"
Fri Aug 14 23:59:06 +0000 2020,@HKrassenstein @realDonaldTrump I don't know what he or Obama has done because most of it was destructive to our soverienty and Thank God Trump has undone all of Obamas legacy attacks on America and Biden can't remember what state he is in and we need that running our country you have to be as dumb as you sound
